name|faculty_of|has_phd_info|phd_where
MICHAEL S. BARR|FORD SCHOOL OF PUBLIC POLICY|TO U.S. SUPREME COURT JUSTICE DAVID H. SOUTER DURING OCTOBER|TO U.S. SUPREME COURT JUSTICE DAVID H. SOUTER DURING OCTOBER
MICHAEL STEIN|HARVARD KENNEDY SCHOOL|FROM THE AMERICAN COUNCIL|FROM THE AMERICAN COUNCIL
MICHAEL TIBORIS|HARRIS SCHOOL OF PUBLIC POLICY|BY THE UNIVERSITY OF PENNSYLVANIA’S GLOBAL GO TO THINK TANK INDEX REPORT|BY THE UNIVERSITY OF PENNSYLVANIA’S GLOBAL GO TO THINK TANK INDEX REPORT
MICHAEL W. HANEMANN|GOLDMAN SCHOOL OF PUBLIC POLICY|"AND ITS MEASUREMENT,""  CLIMATE CHANGE 45"|". MICHAEL HANEMANN.  ""ENVIRONMENTAL DAMAGES IN COURT: THE AMERICAN"
MICHAEL WALTON|HARVARD KENNEDY SCHOOL|GLOBAL GRASSROOTS, A NON-PROFIT WHOSE MISSION IS TO SUPPORT GRASSROOTS ORGANIZATIONS|GLOBAL GRASSROOTS, A NON-PROFIT WHOSE MISSION IS TO SUPPORT GRASSROOTS ORGANIZATIONS
MICHAEL WOOLCOCK|HARVARD KENNEDY SCHOOL|DEVELOPMENT’S ROLE IN BOTH|DEVELOPMENT’S ROLE IN BOTH
MICHELA CARLANA|HARVARD KENNEDY SCHOOL|ON TOPICS RELATED TO INEQUALITY AND EDUCATION, WITH A FOCUS ON GENDER AND IMMIGRATION|AT LEAP-BOCCONI UNIVERSITY
MICHELLE MICHELINI|HARRIS SCHOOL OF PUBLIC POLICY|AND DATA ANALYTICS AS WELL AS NONPROFIT|IN EDUCATION
MICHELLE REDDY|GOLDMAN SCHOOL OF PUBLIC POLICY|EXTRACTIVE INDUSTRY IS HIGHLY SIGNIFICANT ACROSS REGIME TYPES AND EVEN IN DEMOCRACIES|ON MULTIMEDIA AND THE WEB , THE CAMBRIDGE HANDBOOK OF COMMONS
MICHELLE WILLIAMS|HARVARD KENNEDY SCHOOL|NATIONAL ACADEMY OF MEDICINE IN 2016. THE DEAN|AT HARVARD’S CLINICAL AND TRANSLATIONAL SCIENCES CENTER. DEAN WILLIAMS PREVIOUSLY
MIGUEL SANTOS|HARRIS SCHOOL OF PUBLIC POLICY|AT HARRIS|AT HARRIS
MILAGROS CHOCCE|FORD SCHOOL OF PUBLIC POLICY|-RELATED EXPERIENCES THAT|-RELATED EXPERIENCES THAT
MILVIA RODRIGUEZ|HARRIS SCHOOL OF PUBLIC POLICY|AT THE HARRIS SCHOOL OF PUBLIC POLICY FROM|AT THE HARRIS SCHOOL OF PUBLIC POLICY FROM
MINDY KING|INDIANA UNIVERSITY O'NEILL SCHOOL|HEALTH PSYCHOLOGY, UNIVERSITY OF CALIFORNIA, IRVINE, 1999B|D., HEALTH PSYCHOLOGY, UNIVERSITY OF CALIFORNIA, IRVINE, 1999B
MIRANDA REDMAN|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
MIRELA MUNTEANU|HARRIS SCHOOL OF PUBLIC POLICY|AND BUDGET OFFICE. PRIOR TO JOINING HARRIS (IN 2001)|HARRIS (
MISHO CEKO|HARRIS SCHOOL OF PUBLIC POLICY|CHIEF OPERATING OFFICER (COO) AND SENIOR ASSOCIATE DEAN|CHIEF OPERATING OFFICER (COO) AND SENIOR ASSOCIATE DEAN
MITCHELL R. BERG|INDIANA UNIVERSITY O'NEILL SCHOOL|MINNESOTAM.A., URBAN AND REGIONAL|MINNESOTAM.A., URBAN AND REGIONAL
MO TORRES|FORD SCHOOL OF PUBLIC POLICY|AND URBAN AUSTERITY IN MICHIGAN|"OF RACE AND ETHNICITY. 2023. PUBLISHER'S VERSION
MARIO SMALL"
MOLLY  STEWART|INDIANA UNIVERSITY O'NEILL SCHOOL|D., EDUCATION|D., EDUCATION
MOLLY KLEINMAN|FORD SCHOOL OF PUBLIC POLICY|AND POSTSECONDARY EDUCATION, HER|IN HIGHER EDUCATION POLICY FROM THE UNIVERSITY OF MICHIGAN CENTER FOR THE STUDY OF HIGHER
MOLLY O'DONNELL|HARRIS SCHOOL OF PUBLIC POLICY|AND STUDENTS AT HARRIS. MOLLY’S CAREER HAS REVOLVED AROUND TEACHING THE|IN KENYA, NICARAGUA, AND BELIZE; TAUGHT COURSES SUCH
MOLLY SPENCER|FORD SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF MICHIGAN|AT THE UNIVERSITY OF MICHIGAN
MORELA HERNANDEZ|FORD SCHOOL OF PUBLIC POLICY|DIRECTOR OF THE SCHOOL|AND DIVERSITY, AND IS THE FACULTY DIRECTOR OF THE SCHOOL
MOUMIE MAOULIDI|GOLDMAN SCHOOL OF PUBLIC POLICY|THE THE EARTH INSTITUTE'S MILLENNIUM CITIES INITIATIVE (MCI).  THIS|THE THE EARTH INSTITUTE'S MILLENNIUM CITIES INITIATIVE (MCI).  THIS
NANCY BENINATI|GOLDMAN SCHOOL OF PUBLIC POLICY|AND PUBLIC POLICY AT THE GOLDMAN SCHOOL OF PUBLIC POLICY.  IT IS HER HOPE|AND PUBLIC POLICY AT THE GOLDMAN SCHOOL OF PUBLIC POLICY.  IT IS HER HOPE
NANCY GIBBS|HARVARD KENNEDY SCHOOL|AT THE USC ANNENBERG CENTER ON COMMUNICATION LEADERSHIP|AT THE USC ANNENBERG CENTER ON COMMUNICATION LEADERSHIP
NANCY GUYOTT|INDIANA UNIVERSITY O'NEILL SCHOOL|J.D. MAURER SCHOOL OF LAW AT BLOOMINGTON,1993A|J.D. MAURER SCHOOL OF LAW AT BLOOMINGTON,1993A
NATALIA RAYZOR|INDIANA UNIVERSITY O'NEILL SCHOOL|MANAGEMENTV443|MANAGEMENTV443
NATALIE FITZPATRICK|FORD SCHOOL OF PUBLIC POLICY|INTER-UNIVERSITY CONSORTIUM FOR POLITICAL|INTER-UNIVERSITY CONSORTIUM FOR POLITICAL
NATASHA PILKAUSKAS|FORD SCHOOL OF PUBLIC POLICY|IN CHILDREN|AND TEENS: HOW DOES CHILD
NATHAN BARKER|HARRIS SCHOOL OF PUBLIC POLICY|IN INTERNATIONAL ECONOMICS FROM GEORGETOWN|IN INTERNATIONAL ECONOMICS FROM GEORGETOWN
NAVIN KUMAR|HARRIS SCHOOL OF PUBLIC POLICY|AT THE HARRIS SCHOOL OF PUBLIC POLICY AT THE UNIVERSITY OF CHICAGO. HIS|AT THE UNIVERSITY OF CHICAGO. HIS WORK IS CONCERNED WITH THE IMPACT
NED ENGLISH|HARRIS SCHOOL OF PUBLIC POLICY|AMERICAN JOURNAL OF PUBLIC HEALTH IN ADDITION TO BOOK CHAPTERS AND CONFERENCE PROCEEDINGS|AMERICAN JOURNAL OF PUBLIC HEALTH IN ADDITION TO BOOK CHAPTERS AND CONFERENCE PROCEEDINGS
NEEL HAJRA|FORD SCHOOL OF PUBLIC POLICY|AT THE FORD SCHOOL AND THE CEO OF THE MICHIGAN|AT THE FORD SCHOOL AND THE CEO OF THE MICHIGAN
NEHA MEHRA|HARRIS SCHOOL OF PUBLIC POLICY|NEHA HOLDS A MASTER’S IN PUBLIC ADMINISTRATION FROM SIPA|NEHA HOLDS A MASTER’S IN PUBLIC ADMINISTRATION FROM SIPA
NEIL POPOVIĆ|GOLDMAN SCHOOL OF PUBLIC POLICY|IN PUBLIC INTERNATIONAL LAW. POPOVIĆ SERVED AS LAW CLERK TO THE HONORABLE ALICEMARIE|IN PUBLIC INTERNATIONAL LAW. POPOVIĆ SERVED AS LAW CLERK TO THE HONORABLE ALICEMARIE
NICHOLAS BURNS|HARVARD KENNEDY SCHOOL|MEMBER OF THE COMMITTEE ON CONSCIENCE OF THE|AT THE WOODROW WILSON CENTER FOR INTERNATIONAL SCHOLARS IN SUMMER
NICHOLAS MOORE|HARRIS SCHOOL OF PUBLIC POLICY|UNIVERSITY OF CHICAGO, WORKING ON VARIOUS|UNIVERSITY OF CHICAGO, WORKING ON VARIOUS
NICHOLE HORN|HARRIS SCHOOL OF PUBLIC POLICY|AND BROADCAST|AND THE PEOPLE WITHIN, MODERN POLITICAL THEORY, AND FEDERAL
NICK FAHNDERS|HARRIS SCHOOL OF PUBLIC POLICY|FULL CYCLE OF STAKEHOLDER SERVICE CENTERED ON BRINGING PEOPLE TOGETHER|FULL CYCLE OF STAKEHOLDER SERVICE CENTERED ON BRINGING PEOPLE TOGETHER
NIKOLAOS ZIROGIANNIS|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF ECONOMICS AND BUSINESS, GREECE, 2003ENVIRONMENT|UNIVERSITY OF ECONOMICS AND BUSINESS, GREECE, 2003ENVIRONMENT
NIRUPAMA RAO|FORD SCHOOL OF PUBLIC POLICY|THE ANDREW W. MELLON FOUNDATION. SHE RECENTLY SERVED AS A SENIOR ECONOMIST FROM|THE ANDREW W. MELLON FOUNDATION. SHE RECENTLY SERVED AS A SENIOR ECONOMIST FROM
NOAM SCHIMMEL|GOLDMAN SCHOOL OF PUBLIC POLICY|REPARATIVE JUSTICE FOR SURVIVORS OF GENOCIDE, THE RIGHTS OF CHILDREN|AND COMMUNICATION IN BOTH
NORMAN BRADBURN|HARRIS SCHOOL OF PUBLIC POLICY|AT THE ZENTRUM FÜR UMFRAGEN, METHODEN, UND ANALYSEN|MEMBER OF THE BOARD ON RESEARCH
NOUR ABDUL-RAZZAK|HARRIS SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF CHICAGO CRIME|AT THE UNIVERSITY OF CHICAGO CRIME
OEINDRILA DUBE|HARRIS SCHOOL OF PUBLIC POLICY|IN LEADING JOURNALS INCLUDING THE QUARTERLY JOURNAL OF ECONOMICS,|AT THE BUREAU
OLIVER  NELSON JR. |INDIANA UNIVERSITY O'NEILL SCHOOL|IMUSIC BUSINESS II|IMUSIC BUSINESS II
ORVILLE POWELL|INDIANA UNIVERSITY O'NEILL SCHOOL|STATE UNIVERSITY, 1963B.A., EARLHAM|M.P.A., PENNSYLVANIA STATE UNIVERSITY, 1963B
OSITA  AFOAKU|INDIANA UNIVERSITY O'NEILL SCHOOL|STATE UNIVERSITY, 1986B.A., UNIVERSITY OF IFE|UNIVERSITY OF IFE
OWEN  WITESMAN|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
PAIGE AZUMA|HARRIS SCHOOL OF PUBLIC POLICY|OFFICE (CDO) EFFECTIVELY IMPLEMENTS THE NECESSARY EMPLOYER ENGAGEMENT STRATEGIES TO SUPPORT THEIR|OFFICE (CDO) EFFECTIVELY IMPLEMENTS THE NECESSARY EMPLOYER ENGAGEMENT STRATEGIES TO SUPPORT THEIR
PAM JAGGER|FORD SCHOOL OF PUBLIC POLICY|DIRECTOR OF THE NATIONAL SCIENCE FOUNDATION FUNDED ENERGY POVERTY PIRE|IN SOUTHERN AFRICA. FUEL LAB RESEARCH IS ORGANIZED AROUND THREE
PAOLO BELARDINELLI|INDIANA UNIVERSITY O'NEILL SCHOOL|AND SOCIAL SCIENCES, BOCCONI UNIVERSITY, 2014BA|AND SOCIAL SCIENCES, BOCCONI UNIVERSITY, 2014BA
PATRICIA A. PELFREY|GOLDMAN SCHOOL OF PUBLIC POLICY|CALIFORNIA PRESIDENTS: CHARLES J. HITCH, DAVID|PUBLIC MULTICAMPUS SYSTEM; AND THE ROLE OF THE PRESIDENT
PATRICK LYALL|FORD SCHOOL OF PUBLIC POLICY|AT THE FORD|AT THE FORD
PAUL COURANT|FORD SCHOOL OF PUBLIC POLICY|MEMBER OF BOTH|MEMBER OF BOTH
PAUL FOGLEMAN|INDIANA UNIVERSITY O'NEILL SCHOOL|CITY COLLEGE OF NEW YORK, 2002BA|CITY COLLEGE OF NEW YORK, 2002BA
PAUL GERTLER|GOLDMAN SCHOOL OF PUBLIC POLICY|IN BOTH|FROM IMPACT EVALUATIONS EXTENSIVELY IN BOTH
PAUL HELMKE|INDIANA UNIVERSITY O'NEILL SCHOOL|AND DISSENTDEMOCRATIC INSTITUTIONS|AND DISSENTDEMOCRATIC INSTITUTIONS
PAUL PETERSON|HARVARD KENNEDY SCHOOL|AND VOUCHERS WERE AMONG|AND VOUCHERS WERE AMONG
PAULA LANTZ|FORD SCHOOL OF PUBLIC POLICY|IN HEALTH. LANTZ IS CURRENTLY ENGAGED IN RESEARCH REGARDING|IN POPULATION
PAULA WORTHINGTON|HARRIS SCHOOL OF PUBLIC POLICY|AND MUNICIPAL FISCAL POLICIES, AND SHE IS ACTIVELY INVOLVED WITH EFFORTS|AND MUNICIPAL FISCAL POLICIES, AND SHE IS ACTIVELY INVOLVED WITH EFFORTS
PERRY MAULL|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITYB|UNIVERSITYB
PETER GANONG|HARRIS SCHOOL OF PUBLIC POLICY|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH. HE RECEIVED HIS|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH. HE RECEIVED HIS
PETER ZIMMERMAN|HARVARD KENNEDY SCHOOL|FACULTY CO-CHAIRS OF HARVARD'S ADVANCED|FACULTY CO-CHAIRS OF HARVARD'S ADVANCED
PHIL LEHMKUHLER|INDIANA UNIVERSITY O'NEILL SCHOOL|LOUISVILLEBA|LOUISVILLEBA
PHILIP S. STEVENS|INDIANA UNIVERSITY O'NEILL SCHOOL|ATMOSPHERIC CHEMISTRYAIR POLLUTION AND CONTROLENVIRONMENT|ATMOSPHERIC CHEMISTRYAIR POLLUTION AND CONTROLENVIRONMENT
PHOEBE  WAKHUNGU|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY OF NAIROBI (KENYA), 1987K300, ELEMENTARY STATISTICS|D., INDIANA UNIVERSITY 2010M
PINAR DOĞAN|HARVARD KENNEDY SCHOOL|AT ÉCOLE NATIONALE SUPÉRIEURE DES TÉLÉCOMMUNICATIONS (TÉLÉCOM PARISTECH|AT ÉCOLE NATIONALE SUPÉRIEURE DES TÉLÉCOMMUNICATIONS (TÉLÉCOM PARISTECH
PIPPA NORRIS|HARVARD KENNEDY SCHOOL|AT HARVARD FOR THREE DECADES. SHE COMPARES|AND VOTING BEHAVIOUR; BRITAIN
QIA YANG|FORD SCHOOL OF PUBLIC POLICY|MICHIGAN'S GERALD R. FORD SCHOOL OF PUBLIC POLICY. HIS PRIMARY|PRIMARY
QUINN RALLINS|HARRIS SCHOOL OF PUBLIC POLICY|FOR THE HONORABLE ROGERIEE|CLASS OF 2021 FELLOW.  QUINN SERVES ON THE BOARDS
R.J. WOODRING|INDIANA UNIVERSITY O'NEILL SCHOOL|ADMINISTRATION, INDIANA UNIVERSITY BLOOMINGTONB|ADMINISTRATION, INDIANA UNIVERSITY BLOOMINGTONB
RAAJ SAH|HARRIS SCHOOL OF PUBLIC POLICY|IN THOSE|IN THOSE
RACHEL CASH|INDIANA UNIVERSITY O'NEILL SCHOOL|UMKC, 2021BA, WILLIAM|UMKC, 2021BA
RAFAEL CARBONELL|HARVARD KENNEDY SCHOOL|FOR STUDENTS, SUCH AS TRANSITION TERM|FOR STUDENTS, SUCH AS TRANSITION TERM HELPING NEWLY ELECTED GOVERNORS
RAFAEL REUVENY|INDIANA UNIVERSITY O'NEILL SCHOOL|/ CORPORATE FINANCEV160 INTRODUCTION TO INTERNATIONAL AFFAIRS AND POLICYD578|/ CORPORATE FINANCEV160 INTRODUCTION TO INTERNATIONAL AFFAIRS AND POLICYD578
RAHMATULLAH HAMRAZ|HARRIS SCHOOL OF PUBLIC POLICY|AS AN MBA STUDENT|IN ECONOMICS,
RANA MITTER|HARVARD KENNEDY SCHOOL|BY THE UK HISTORICAL ASSOCIATION.  HE PREVIOUSLY TAUGHT AT OXFORD|BY THE UK HISTORICAL ASSOCIATION.  HE PREVIOUSLY TAUGHT AT OXFORD
RAND WENTWORTH|HARVARD KENNEDY SCHOOL|IN ATLANTA WHERE HE RECEIVED THE VISIONARY REGIONAL|IN ATLANTA WHERE HE RECEIVED THE VISIONARY REGIONAL
RANJAN DANIELS|HARRIS SCHOOL OF PUBLIC POLICY|RANJAN DANIELS|RANJAN DANIELS
RANJANA SRIVASTAVA|HARVARD KENNEDY SCHOOL|FOR OUTSTANDING WRITING. RANJANA’S INAUGURAL|AUSTRALIAN SCIENCE
RAUL SANCHEZ DE LA SIERRA|HARRIS SCHOOL OF PUBLIC POLICY|IN THE DIFFICULT CONTEXT WHERE|IN THAT CONTEXT. IT IS GEOGRAPHICALLY
REBECCA HENDERSON|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
REBECCA HOU|HARRIS SCHOOL OF PUBLIC POLICY|AT ILLINOIS TECH WHERE SHE ACTIVELY WORKED WITH BOTH|AT ILLINOIS TECH WHERE SHE ACTIVELY WORKED WITH BOTH
REBECCA WARREN|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY, 2022|UNIVERSITY, 2022
REBECCA WOLFE|HARRIS SCHOOL OF PUBLIC POLICY|AND VIOLENCE REDUCTION PROGRAMS GLOBALLY|AND VIOLENCE REDUCTION PROGRAMS GLOBALLY, INCLUDING KENYA’S LARGEST
REMA HANNA|HARVARD KENNEDY SCHOOL|PREVIOUSLY WAS ON THE BOARD OF REVIEW OF ECONOMICS AND STATISTICS AND VOXDEV|BOARD AT THE AMERICAN ECONOMIC REVIEW AND PREVIOUSLY WAS ON THE BOARD OF REVIEW
RENA DASCAL|HARRIS SCHOOL OF PUBLIC POLICY|DIRECTOR AT THE ILLINOIS NETWORK FOR CHARTER SCHOOLS (INCS), AN EDUCATION|DIRECTOR AT THE ILLINOIS
RENAE FENTRESS|HARRIS SCHOOL OF PUBLIC POLICY|AND VERBAL SKILLS TO HELPING NONPROFITS FLOURISH THROUGH EFFECTIVE FUND|FROM MOODY BIBLE INSTITUTE. SHE LIVES SOUTH
RENE BAUTISTA|HARRIS SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF NEBRASKA-LINCOLN. BAUTISTA HAS ALSO CONSULTED AS ELECTION NIGHT|AT THE UNIVERSITY OF NEBRASKA-LINCOLN. BAUTISTA HAS ALSO CONSULTED AS ELECTION NIGHT
RENEE LOTH|HARVARD KENNEDY SCHOOL|EDITOR OF ARCHITECTUREBOSTON MAGAZINE, THE QUARTERLY IDEAS|EDITOR OF ARCHITECTUREBOSTON MAGAZINE, THE QUARTERLY IDEAS
REYNOLDS FARLEY|FORD SCHOOL OF PUBLIC POLICY|AND FUTURE OF DETROIT (WWW.DETROIT1701|WWW.DETROIT1701.ORG) WITH PICTURE OF AN INFORMATION ABOUT 300
RHONDA BAIRD|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
RICARDO HAUSMANN|HARVARD KENNEDY SCHOOL|AS CHAIR OF THE IMF-WORLD BANK DEVELOPMENT COMMITTEE|MEMBER OF THE BOARD
RICHARD CAVANAGH|HARVARD KENNEDY SCHOOL|IN TWO|IN TWO
RICHARD DELEWSKY|HARRIS SCHOOL OF PUBLIC POLICY|IN THE PURSUIT OF BOTH|IN THE PURSUIT OF BOTH
RICHARD HANSEN|INDIANA UNIVERSITY O'NEILL SCHOOL|VALUE ERROR|VALUE ERROR
RICHARD L. HALL|FORD SCHOOL OF PUBLIC POLICY|THE AMERICAN POLITICAL SCIENCE REVIEW. PRIOR TO COMING|THE AMERICAN POLITICAL SCIENCE REVIEW. PRIOR TO COMING
RICHARD LIGHT|HARVARD KENNEDY SCHOOL|TO EXPLORE HOW TO STRENGTHEN THE UNDERGRADUATE EXPERIENCE BOTH|TO EXPLORE HOW TO STRENGTHEN THE UNDERGRADUATE EXPERIENCE BOTH
RICHARD M. SCHEFFLER|GOLDMAN SCHOOL OF PUBLIC POLICY|IN THE CZECH REPUBLIC: TEN YEARS OF REFORM.” EUROHEALTH 6|NATIONAL INSTITUTE OF MENTAL HEALTH AND THE NATIONAL ADVISORY MENTAL HEALTH COUNCIL. FEBRUARY 1
RICHARD ZECKHAUSER|HARVARD KENNEDY SCHOOL|OF THE ECONOMETRIC SOCIETY, THE INSTITUTE|AMERICAN ECONOMIC ASSOCIATION. HIS CONTRIBUTIONS TO DECISION
ROBERT AXELROD|FORD SCHOOL OF PUBLIC POLICY|PRESIDENT OF THE AMERICAN POLITICAL SCIENCE ASSOCIATION. HE IS ALSO THE WINNER|PRESIDENT OF THE AMERICAN POLITICAL SCIENCE ASSOCIATION. HE IS ALSO THE WINNER
ROBERT BEHN|HARVARD KENNEDY SCHOOL|THE BOSTON RED SOX LAST GAME. (|DIRECTOR OF ITS GOVERNORS
ROBERT BERDAHL|GOLDMAN SCHOOL OF PUBLIC POLICY|IN JULY 1997, BERDAHL TOOK OFFICE AS UC BERKELEY’S EIGHTH|IN JULY 1997, BERDAHL TOOK OFFICE AS UC BERKELEY’S EIGHTH
ROBERT C. HAMPSHIRE|FORD SCHOOL OF PUBLIC POLICY|WITH BOTH|AT THE FORD SCHOOL, A RESEARCH ASSOCIATE PROFESSOR IN BOTH
ROBERT D. PUTNAM|HARVARD KENNEDY SCHOOL|AMERICAN YOUTH. HE HAS JUST COMPLETED A STUDY OF BROAD|AMERICAN YOUTH. HE HAS JUST COMPLETED A STUDY OF BROAD
ROBERT GOERGE|HARRIS SCHOOL OF PUBLIC POLICY|AND FAMILIES|AND FAMILIES
ROBERT HANSEN|INDIANA UNIVERSITY O'NEILL SCHOOL|WALLACE UNIVERSITY, 2006|WALLACE UNIVERSITY, 2006
ROBERT J. BIRGENEAU|GOLDMAN SCHOOL OF PUBLIC POLICY|HIGH-PERFORMANCE REACTOR-|DEPARTMENT
ROBERT KAESTNER|HARRIS SCHOOL OF PUBLIC POLICY|BY ACADEMYHEALTH|BY ACADEMYHEALTH
ROBERT LAWRENCE|HARVARD KENNEDY SCHOOL|AS FACULTY CHAIR OF THE PRACTICE OF TRADE POLICY EXECUTIVE|AS FACULTY CHAIR OF THE PRACTICE OF TRADE POLICY EXECUTIVE
ROBERT LIVINGSTON|HARVARD KENNEDY SCHOOL|IN SIX|IN SIX
ROBERT OWENS|HARRIS SCHOOL OF PUBLIC POLICY|AT THE CIVIC CONSULTING ALLIANCE|AT THE CIVIC CONSULTING ALLIANCE
ROBERT REICH|GOLDMAN SCHOOL OF PUBLIC POLICY|"SOLMAN,
DATE: OCTOBER 11"|DR. REBECCA M
ROBERT ROSNER|HARRIS SCHOOL OF PUBLIC POLICY|AT THE UNIVERSITY OF CHICAGO (EPIC), LOCATED|AT THE UNIVERSITY OF CHICAGO (EPIC), LOCATED
ROBERT S. KRAVCHUK|INDIANA UNIVERSITY O'NEILL SCHOOL|PUBLIC ADMINISTRATION, UNIVERSITY OF HARTFORD|PUBLIC ADMINISTRATION, UNIVERSITY OF HARTFORD
ROBERT STAVINS|HARVARD KENNEDY SCHOOL|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH, A UNIVERSITY|AT THE NATIONAL BUREAU OF ECONOMIC RESEARCH, A UNIVERSITY
ROBERT T. MICHAEL|HARRIS SCHOOL OF PUBLIC POLICY|ON THE FEDERAL ADVISORY COMMITTEE TO THE NATIONAL CHILDREN|FROM THE POPULATION ASSOCIATION OF AMERICA IN RECOGNITION OF HIS MANY CONTRIBUTIONS
ROBERT WILKINSON|HARVARD KENNEDY SCHOOL|IN LAOS|IN LAOS
ROGER  PARKS|INDIANA UNIVERSITY O'NEILL SCHOOL|TECHNOLOGY, 1964|TECHNOLOGY, 1964
ROGER MORRIS|INDIANA UNIVERSITY O'NEILL SCHOOL|S., INSTRUCTIONAL SYSTEMS TECHNOLOGY, INDIANA UNIVERSITY, 1991B|S., INSTRUCTIONAL SYSTEMS TECHNOLOGY, INDIANA UNIVERSITY, 1991B
ROGER MYERSON|HARRIS SCHOOL OF PUBLIC POLICY|POLITICAL SCIENCE, ANALYZING HOW POLITICAL INCENTIVES CAN BE AFFECTED BY DIFFERENT|IN ECONOMIC COMMUNICATION
ROGER PORTER|HARVARD KENNEDY SCHOOL|AND DOMESTIC POLICY FROM 1989|AND DOMESTIC POLICY FROM 1989
RONALD FERGUSON|HARVARD KENNEDY SCHOOL|THE BASICS, THE PROJECT HAS MOVED OUT OF HARVARD|THE BASICS, THE PROJECT HAS MOVED OUT OF HARVARD INTO A
RONALD GIBBS|HARRIS SCHOOL OF PUBLIC POLICY|PRESIDENT OF THE KIM FOUNDATION TO HELP CHILD VICTIMS OF WAR, WHICH IS CHAIRED|AT EDELMAN AND FLEISHMAN-HILLARD,
RONALD HEIFETZ|HARVARD KENNEDY SCHOOL|CO-AUTHORED THE FIELD|CO-AUTHORED THE FIELD
RONALD HITES|INDIANA UNIVERSITY O'NEILL SCHOOL|UNIVERSITY, ROCHESTER|UNIVERSITY, ROCHESTER
RONI RAULWING|HARRIS SCHOOL OF PUBLIC POLICY|HER PASSION WITH BOTH|HER PASSION WITH BOTH
ROY W. SHIN|INDIANA UNIVERSITY O'NEILL SCHOOL|MINNESOTA, 1958|MINNESOTA, 1958
RUCKER JOHNSON|GOLDMAN SCHOOL OF PUBLIC POLICY|HECHINGER REPORT, JUNE 3|IN SUBSEQUENT AIDS INFECTION RATES AMONG WOMEN
RUOQI HUANG|HARRIS SCHOOL OF PUBLIC POLICY|FOR CSC GENERATION’S BON-TON AND DIRECTBUY SUBSIDIARIES|THE
RYAN KELLOGG|HARRIS SCHOOL OF PUBLIC POLICY|-PANDEMIC ECONOMY. ANDERSON|-PANDEMIC ECONOMY. ANDERSON
RYAN MUSHINSKI|INDIANA UNIVERSITY O'NEILL SCHOOL|TEXAS A&M UNIVERSITY, 2017B|D., TEXAS A&M UNIVERSITY, 2017B
SABA DEVDARIANI|HARRIS SCHOOL OF PUBLIC POLICY|RESEARCH INTERESTS ARE APPLIED THEORY IN POLITICAL SCIENCE, POLITICAL ECONOMY, AMERICAN|RESEARCH INTERESTS ARE APPLIED THEORY IN POLITICAL SCIENCE, POLITICAL ECONOMY, AMERICAN
SABRINA DIRK|HARRIS SCHOOL OF PUBLIC POLICY|TO LOVE COOKING. I AM A VEGETARIAN, SO|IN TEACHING ENGLISH AS A SECOND LANGUAGE FROM PURDUE
SADIA SINDHU|HARRIS SCHOOL OF PUBLIC POLICY|DIRECTOR OF THE UCHICAGO CIVIC LEADERSHIP ACADEMY|DIRECTOR OF THE UCHICAGO CIVIC LEADERSHIP ACADEMY
SAMANTHA GEHM|HARRIS SCHOOL OF PUBLIC POLICY|AS AN HR STUDENT EMPLOYMENT SPECIALIST WHICH|AS AN HR STUDENT EMPLOYMENT SPECIALIST WHICH
SAMANTHA JOHNSON|HARRIS SCHOOL OF PUBLIC POLICY|- UI CANCER CENTER DISPARITY EDUCATION|- UI CANCER CENTER DISPARITY EDUCATION
SAMEEKSHA DESAI|INDIANA UNIVERSITY O'NEILL SCHOOL|S., GEORGE MASON UNIVERSITY, 2003B|D., GEORGE MASON UNIVERSITY, 2008M
SAMMI WILLIAMS|HARRIS SCHOOL OF PUBLIC POLICY|IN SEVERAL|IN SEVERAL
SAMUEL BAGENSTOS|FORD SCHOOL OF PUBLIC POLICY|IN PUBLIC AND COMMUNITY AFFAIRS, BOTH|IN PUBLIC AND COMMUNITY AFFAIRS, BOTH
SAMUEL RICHARDSON|HARVARD KENNEDY SCHOOL|VALUE ERROR|VALUE ERROR
SANAM KAZI|HARRIS SCHOOL OF PUBLIC POLICY|AT HARRIS. SHE STRATEGICALLY SUPPORTS HARRIS STUDENTS|AT HARRIS. SHE STRATEGICALLY SUPPORTS HARRIS STUDENTS
